Material;Centro;Clase de valoración;Texto breve de material;Última modificación;Tipo material;Grupo de artículos;Unidad medida base;Grupo de compras;Indicador ABC;Caract.planif.nec.;Categoría valoración;Control de precios;Precio;Moneda;Cantidad base;Creado por
780208;CD00;;PLATINA 120x6 305mmT-DS E17 ANC SAE 115k;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780209;CD00;;PLATINA 120x6 385mmT-DS E17 ANC SAE 115k;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780210;CD00;;PLATINA 120x6 385mmT-DS E17 ANC SAE 115k;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780211;CD00;;PLATINA 170x6 318mmT-DS E17 ANC SAE 115k;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780212;CD00;;PLATINA 140x6.4 331mm ANC SAE 115kVTORRE;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780213;CD00;;PLATINA 140x6.4 331mm ANC SAE 115kVTORRE;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780214;CD00;;PLATINA 110x6 325mm ANC SAE 115kVTORRE D;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780215;CD00;;PLATINA 110x6 105mm ANC SAE 115kVTORRE D;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780216;CD00;;PLATINA 110x6 95mmT-DS E17 ANC SAE 115kV;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780217;CD00;;PLATINA 170x6 250mmT-DS E17 ANC SAE 115k;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780218;CD00;;PLATINA 50x7 100mmT-DS E17 ANC SAE 115kV;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780219;CD00;;PLATINA 100x6 170mmT-DS E17 115kV115kV P;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780220;CD00;;PLATINA 215x6x267mm ANC SAE 115kVTORRE D;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780221;CD00;;PLATINA 100x6x170mmT-DS E-17 A NC SAE115;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780222;CD00;;PLATINA 50x7x140mmT-DS E-17 AN C SAE 115;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780223;CD00;;PLATINA 210x6x268mm ANC SAE 115kVTORRE D;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780224;CD00;;PLATINA 210x6x268mm ANC SAE 115kVTORRE D;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780225;CD00;;PLATINA 50x7x95mmT-DS E-17 ANC SAE 115kV;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780226;CD00;;PLATINA 120x6x115mm ANC SAE 115kVTORRE D;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780227;CD00;;PLATINA 100x6x311mmT-DS E-17 A NC SAE115;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780228;CD00;;PLATINA 150x6x322mm ANC SAE 115kVTORRE D;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780229;CD00;;PLATINA 70x6x660mm, ANC SAE 115kVTORRE D;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780230;CD00;;PLATINA 70x6x686mm AN C SAE 115kVTORRE D;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780231;CD00;;PLATINA 300x6x350mm ANC SAE 115kVTORRE D;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780232;CD00;;PLATINA 100x6x180mmT-DS E-17 A NC SAE115;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780233;CD00;;PLATINA 210x6x240mm ANC SAE 115kVTORRE D;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780234;CD00;;PLATINA 100x6x250mmT-DS E-17 A NC SAE115;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780235;CD00;;PLATINA 6x3/16x0.19mmT-S LSSC 115kV PN56;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780236;CD00;;PLATINA 1.5x1/4x3.50mmT-S LSSC 155 kVPN6;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780237;CD00;;PLATINA 1.5x1/4x3.67mmT-S LSSC 115kVPN66;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780238;CD00;;PLATINA 1.5x1/4x4.28mmT-S LSSC 115kVPN69;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780239;CD00;;PLATINA 1.5x1/4x4.28mmT-S LSSC 115kVPN70;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780240;CD00;;PLATINA 1.5x1/4x3.82mmT-S LSSC 115kVPN74;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780241;CD00;;PLATINA 1.5x1/4x3.94mmT-S LSSC 115kVPN75;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780242;CD00;;PLATINA 18.75x8x0.45mmT-S LSSC 115kVPN86;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780243;CD00;;PLATINA 4.3/4x1/4x0.30mmT-S LS SC 115kVP;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780244;CD00;;PLATINA 65x8 115mmT-ECECOLLI 11 5kV PN89;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780245;CD00;;PLATINA 107x1/4 120mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780246;CD00;;PLATINA 107x1/4 149mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780247;CD00;;PLATINA 184x1/4 157mmT-ECECOLLI 115kVPN3;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780248;CD00;;PLATINA 107x1/4 231mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780249;CD00;;PLATINA 107x1/4 218mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780250;CD00;;PLATINA 107x1/4 200mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780251;CD00;;PLATINA 107x1/4 184mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780252;CD00;;PLATINA 107x1/4 194mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780253;CD00;;PLATINA 107x1/4 184mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780254;CD00;;PLATINA 107x1/4 143mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780255;CD00;;PLATINA 107x1/4 281mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780256;CD00;;PLATINA 107x1/4 186mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780257;CD00;;PLATINA 107x1/4 205mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780258;CD00;;PLATINA 107x1/4 185mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780259;CD00;;PLATINA 107x1/4 170mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780260;CD00;;PLATINA 107x1/4 159mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780261;CD00;;PLATINA 102x1/4 101mmT-ECE COLLI 115kV P;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780262;CD00;;PLATINA 172x1/4 256mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780263;CD00;;PLATINA 325x8 120mmT-ECE COLLI 115kVPN88;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780264;CD00;;PLATINA 142x1/4 260mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780265;CD00;;PLATINA 142x1/4 260mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780266;CD00;;PLATINA 235x1/4 102mmT-ECE COLLI 115kVPN;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780267;CD00;;PLATINA 6.4 224mm 96 CECA 115kV PN306;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780268;CD00;;PLATINA 6.4 190mm 143 CECA 115kV PN307;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780269;CD00;;PLATINA 6.4 660mm 50 CECA 115kV PN308;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780270;CD00;;PLATINA 6.4 660mm 50 CECA 115kV PN308;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780271;CD00;;PLATINA 7.9 299mm289 CECCD 115kV PN20D;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780272;CD00;;PLATINA 7.9 299mm289 CECCD 115kV PN20Z;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780273;CD00;;PLATINA 7.9 404mm305 CECCD 115kV PN21;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780274;CD00;;PLATINA 12.7 458mm 316 CECC 115kV PN22D;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780275;CD00;;PLATINA 12.7 458 mm 316 CECC 115kV PN22Z;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780276;CD00;;PLATINA 6.4 140mm 131 CECCD 115kV PN33;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780277;CD00;;PLATINA 6.4 140mm117 CECCD 115kV PN34;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780278;CD00;;PLATINA 6.4 143mm 113 CECCD 115kV PN 35;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780279;CD00;;PLATINA 6.4 140mm 131 CECCD 115kV PN36;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780280;CD00;;PLATINA 12.7 432mm 210 CECC 115kV PN37 D;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780281;CD00;;PLATINA 12.7 432mm 210 CECC 115kV PN37 Z;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780282;CD00;;PLATINA 6.4 373mm 141 CECCD 115kV PN70;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780283;CD00;;PLATINA 6.4 189mm 94 CECCD 115kV PN71;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780284;CD00;;PLATINA 12.7 280mm 93 CECCD 115kV PN160;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780285;CD00;;PLATINA 3.2 120mm 93 CECCD 115kV PN161;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780286;CD00;;PLATINA 9.5 90mm 60 CECCD 115kV PN162;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780287;CD00;;PLATINA 6.4 162 mm246 CECCD 115kVPN163;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780288;CD00;;PLATINA 6.4 170mm170 CECCD 115kV PN164;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780289;CD00;;PLATINA 6.4 253mm 192 CECCD 115kV PN170;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780290;CD00;;PLATINA 7.9 267mm213 CECCD 115kV PN171;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780291;CD00;;PLATINA 6.4 660mm 50 CECCD 115kV PN172;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780292;CD00;;PLATINA 12.7 280mm103 CECCD 115kV PN173;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780293;CD00;;PLATINA 12.7 280mm 93 CECCD 115kV PN160;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780294;CD00;;PLATINA 6.4 190mm122 CECCD 115kV PN240;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780295;CD00;;PLATINA 6.4 225mm 60 CECCD 115kV PN241;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780296;CD00;;PLATINA 6.4 165mm127 CECCD 115kV PN242;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780297;CD00;;PLATINA 6.4 225mm 122 CECCD 115kV PN243;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780298;CD00;;PLATINA 6.4 224mm 122 CECCD 115kV PN244;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780299;CD00;;PLATINA 6.4 330mm 60 CECCD 115kV PN97;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780300;CD00;;PLATINA 6.4 320mm 252 CECCD 115kV PN99D;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780301;CD00;;PLATINA 6.4 320mm 252 CECCD 115kV PN99Z;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780302;CD00;;PLATINA 6.4 277mm 199 CECCD 115kV PN100;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780303;CD00;;PLATINA 6.4 97mm 40 CECCD 115kV PN101;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780304;CD00;;PLATINA 6.4 387mm 120 CECCD 115kV PN102;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780305;CD00;;PLATINA 6.4 246mm 120 CECCD 115kV PN103;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780306;CD00;;PLATINA 6.4 192mm156 CECCD 115kV PN104;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780307;CD00;;PLATINA 6.4 374mm 150 CECCD 115kV PN105;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;2;COP;1;AE79461
780308;CD00;;PLATINA 6.4 120mm 40 CECCD 115kV PN107;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780309;CD00;;PLATINA 6.4 286mm 135 CECCD 115kV PN120D;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780310;CD00;;PLATINA 6.4 286mm 135 CECCD 115kV PN120Z;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780311;CD00;;PLATINA 7.9 340mm154 CECCD 115kV PN121;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;2;COP;1;AE79461
780312;CD00;;PLATINA 6.4 286mm 135 CECCD 115kV PN135;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780313;CD00;;PLATINA 7.9 346mm145 CECCD 115kV PN136;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780314;CD00;;PLATINA 6.4 276mm 275 CECCD 115kV PN137;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780315;CD00;;PLATINA 6.4 224mm 132 CECCD 115kV PN138;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780316;CD00;;"""PLATINA GALV 6""""x6x1/2 P/EN ELAJE""";28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;33,189;COP;1;AE79461
780317;CD00;;PLATINA GUIA PERNO DE ANCLAJE, TIPO SB4;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780318;CD00;;"""PLATINA TIPO PN 105, 5"""" X 3/4"""" X""";28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780319;CD00;;PLATINA TIPO 9, DIMENSIONES 130 mm X 12.;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780320;CD00;;PLATINA TIPO 15, DIMENSIONES 260 mm X 7.;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780321;CD00;;PLATINA TIPO 27, DIMENSIONES 220 mm X 12;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780322;CD00;;PLATINA TIPO 31, DIMENSIONES 165 mm X 9.;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780323;CD00;;PLATINA TIPO 31, DIMENSIONES 145 mm X 9.;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780324;CD00;;PLATINA TIPO 41D, DIMENSIONES 135 mm X 6;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780325;CD00;;PLATINA TIPO 41Z, DIMENSIONES 135 mm X 6;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780326;CD00;;PLATINA TIPO 50, DIMENSIONES 147 mm X 9.;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780327;CD00;;PLATINA TIPO 51D, DIMENSIONES 180 mm X 6;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780328;CD00;;PLATINA TIPO 51Z, DIMENSIONES 180 mm X 6;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780329;CD00;;PLATINA TIPO 135, DIMENSIONES 195 mm X 1;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780330;CD00;;PLATINA TIPO 136, DIMENSIONES 50 mm X 6.;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780331;CD00;;PLATINA TIPO 137, DIMENSIONES 240 mm X 9;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780332;CD00;;PLATINA TIPO 138, DIMENSIONES 50 mm X 9.;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780333;CD00;;PLATINA TIPO 139D, DIMENSIONES 280 mm X7;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780334;CD00;;PLATINA TIPO 139Z, DIMENSIONES 280 mm X7;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780335;CD00;;PLATINA TIPO 140, DIMENSIONES 50 mm X 12;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780336;CD00;;PLATINA TIPO 141, DIMENSIONES 181 mm X 6;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780337;CD00;;PLATINA TIPO 142D, DIMENSIONES 280 mm X7;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780338;CD00;;PLATINA TIPO 142Z, DIMENSIONES 280 mm X7;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780339;CD00;;PLATINA TIPO 221, DIMENSIONES 300 mm X 6;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780340;CD00;;PLATINA TIPO 223, DIMENSIONES 90 mm X 6.;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780341;CD00;;PLATINA TIPO 227, DIMENSIONES 111 mm X 1;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780342;CD00;;PLATINA TIPO 228, DIMENSIONES 202 mm X 6;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780343;CD00;;PLATINA TIPO 405, DIMENSIONES 344 mm X 7;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780344;CD00;;PLATINA TIPO 406, DIMENSIONES 50 mm X 6.;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780345;CD00;;PLATINA TIPO 527, DIMENSIONES 220 mm X 7;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780346;CD00;;PLATINA TIPO 538, DIMENSIONES 255 mm X 6;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780347;CD00;;PLATINA TIPO 531, DIMENSIONES 115 mm X 1;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780348;CD00;;PLATINA TIPO 539, DIMENSIONES 90 mm X 7.;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780349;CD00;;PLATINA TIPO 531, DIMENSIONES 115 mm X 1;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780350;CD00;;PLATINA TIPO 543, DIMENSIONES 105 mm X 7;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780351;CD00;;"""Hebilla 5/8"""" de Acero Inoxidable""";1/6/2023;ZMBT;FEEM1400;C/U;;;ND;MD05;S;369;COP;1;AE79461
780352;CD00;;"PLATINA ""U"" X C8  X11,5 2060 MMTO. D NA";28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780353;CD00;;"PLATINA ""U"" X C8  X11,5 2060 MMTO. D NA";28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780354;CD00;;PLATINA  6 X 180       205 MM F.TORRE B;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780355;CD00;;PLATINA  6 X 180       205 MM F.TORRE B;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780356;CD00;;PLATINA 6 X 400 60 MM F.TORRE B;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780357;CD00;;PLATINA  9 X 330 X     525 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780358;CD00;;PLATINA 6 X 300 100 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780359;CD00;;PLATINA  9 X 330 X     525 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780360;CD00;;PLATINA  9 X 195       500 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780361;CD00;;PLATINA  9 X 195       500 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780362;CD00;;PLATINA 6 X 170 160 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780363;CD00;;PLATINA 6 X 120 100 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780364;CD00;;PLATINA 9 X 385 460 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780365;CD00;;PLATINA 4,5 X 115 140 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780366;CD00;;PLATINA 4,5 X 150 205 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780367;CD00;;PLATINA  9 X 345       495 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780368;CD00;;PLATINA  9 X 345       495 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780369;CD00;;PLATINA  6 X 205       280 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780370;CD00;;PLATINA  6 X 205       280 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780371;CD00;;PLATINA  9 X 250       415 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780372;CD00;;PLATINA  9 X 250       415 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780373;CD00;;PLATINA 4,5 X 240 140 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
780374;CD00;;PLATINA 4,5 X 440 145 MM TORRE B NA;28/10/2021;ZAT;FZAU1000;C/U;;;ND;MD05;S;1;COP;1;AE79461
